user_id,cookie_id,timestamp,city_browsed,listing_id,price_viewed,sqft_viewed,saved,shared,contacted,scheduled,session_id
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-04-30 03:39:24.342602,Perris,PER_listing_10,380970,1850,1,0,0,0,sess_570889ea
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-04-30 03:47:24.342602,Moreno Valley,MOR_listing_67,449405,2030,0,0,0,0,sess_570889ea
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-07-31 06:32:24.342602,Moreno Valley,MOR_listing_26,426377,1693,0,0,0,0,sess_2e3d3961
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-07-31 06:34:24.342602,Menifee,MEN_listing_25,499428,1533,0,0,0,0,sess_2e3d3961
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-07-31 06:35:24.342602,Riverside,RIV_listing_33,425573,2026,0,0,0,0,sess_2e3d3961
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-07-31 06:36:24.342602,Riverside,RIV_listing_55,401795,1941,0,0,0,0,sess_2e3d3961
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-07-31 06:39:24.342602,Perris,PER_listing_206,497000,1829,0,0,0,0,sess_2e3d3961
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-07-31 06:40:24.342602,Perris,PER_listing_88,433919,1619,0,0,0,0,sess_2e3d3961
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-07-31 06:40:24.342602,Moreno Valley,MOR_listing_295,494087,1975,0,0,0,0,sess_2e3d3961
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-07-31 06:43:24.342602,Riverside,RIV_listing_89,477853,2126,0,0,0,0,sess_2e3d3961
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-07-31 06:47:24.342602,Moreno Valley,MOR_listing_113,363081,1873,0,0,0,0,sess_2e3d3961
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-07-31 06:50:24.342602,Riverside,RIV_listing_193,412614,2279,0,0,0,0,sess_2e3d3961
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-07-31 06:52:24.342602,Riverside,RIV_listing_110,466093,1414,0,0,0,0,sess_2e3d3961
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-07-31 06:56:24.342602,Moreno Valley,MOR_listing_104,508658,1716,0,0,0,0,sess_2e3d3961
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-07-31 06:59:24.342602,Perris,PER_listing_165,371035,2456,1,0,0,0,sess_2e3d3961
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-07-31 07:00:24.342602,Moreno Valley,MOR_listing_190,416315,1675,0,0,0,0,sess_2e3d3961
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-07-31 07:02:24.342602,Perris,PER_listing_225,620624,1532,0,0,0,0,sess_2e3d3961
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-07-31 07:04:24.342602,Moreno Valley,MOR_listing_298,478366,1656,1,0,0,0,sess_2e3d3961
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-07-31 07:06:24.342602,Moreno Valley,MOR_listing_52,501513,2111,1,0,0,0,sess_2e3d3961
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-07-31 07:08:24.342602,Moreno Valley,MOR_listing_62,305730,1750,0,0,0,0,sess_2e3d3961
user_54,2c2ce6a5-5496-46e1-ad2b-039b54cae3e8,2025-07-31 07:24:24.342602,Moreno Valley,MOR_listing_213,308360,2138,0,0,0,0,sess_2e3d3961
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-04-25 15:45:24.342602,Menifee,MEN_listing_37,373579,1318,0,0,0,0,sess_c0ee8f21
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-04-25 15:47:24.342602,Perris,PER_listing_48,500210,2137,0,0,0,0,sess_c0ee8f21
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-04-25 15:47:24.342602,Moreno Valley,MOR_listing_119,533751,1869,0,0,0,0,sess_c0ee8f21
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-04-25 15:49:24.342602,Perris,PER_listing_191,435972,2386,0,0,0,0,sess_c0ee8f21
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-04-25 15:50:24.342602,Perris,PER_listing_44,332349,1717,0,0,0,0,sess_c0ee8f21
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-04-25 15:51:24.342602,Perris,PER_listing_259,567019,1214,0,0,0,0,sess_c0ee8f21
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-04-25 15:53:24.342602,Moreno Valley,MOR_listing_291,412527,1781,0,0,0,0,sess_c0ee8f21
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-04-25 15:54:24.342602,Menifee,MEN_listing_134,468572,1801,0,0,0,0,sess_c0ee8f21
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-04-25 16:06:24.342602,Moreno Valley,MOR_listing_202,362222,1861,1,0,0,0,sess_c0ee8f21
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-04-25 16:09:24.342602,Perris,PER_listing_168,482836,1897,0,0,0,0,sess_c0ee8f21
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-04-25 16:18:24.342602,Menifee,MEN_listing_101,447767,1768,0,0,0,0,sess_c0ee8f21
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-04-25 16:21:24.342602,Moreno Valley,MOR_listing_67,305062,1390,0,0,0,0,sess_c0ee8f21
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-04-25 16:25:24.342602,Moreno Valley,MOR_listing_134,508888,1266,1,0,0,0,sess_c0ee8f21
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-04-25 16:37:24.342602,Moreno Valley,MOR_listing_140,561949,1997,0,0,0,0,sess_c0ee8f21
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-05-25 02:05:24.342602,Perris,PER_listing_154,410002,1989,0,0,0,0,sess_3dd56ab9
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-05-25 02:09:24.342602,Moreno Valley,MOR_listing_90,420927,1650,0,0,0,0,sess_3dd56ab9
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-05-25 02:11:24.342602,Moreno Valley,MOR_listing_208,537247,1748,0,0,0,0,sess_3dd56ab9
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-05-25 02:11:24.342602,Menifee,MEN_listing_143,543553,1248,0,0,0,0,sess_3dd56ab9
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-05-25 02:12:24.342602,Moreno Valley,MOR_listing_32,489546,1742,0,0,0,0,sess_3dd56ab9
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-05-25 02:16:24.342602,Perris,PER_listing_133,599161,2059,0,0,0,0,sess_3dd56ab9
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-05-25 02:18:24.342602,Moreno Valley,MOR_listing_34,377640,1278,0,0,0,0,sess_3dd56ab9
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-05-25 02:20:24.342602,Moreno Valley,MOR_listing_53,496867,1518,0,0,0,0,sess_3dd56ab9
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-05-25 02:21:24.342602,Perris,PER_listing_128,321211,1806,0,0,0,0,sess_3dd56ab9
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-05-25 02:23:24.342602,Riverside,RIV_listing_72,347442,1923,0,0,0,0,sess_3dd56ab9
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-05-25 02:25:24.342602,Moreno Valley,MOR_listing_44,499425,1443,0,0,0,0,sess_3dd56ab9
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-05-25 02:29:24.342602,Riverside,RIV_listing_114,495878,2209,0,0,0,0,sess_3dd56ab9
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-05-25 02:32:24.342602,Moreno Valley,MOR_listing_206,394669,2036,0,0,0,0,sess_3dd56ab9
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-05-25 02:35:24.342602,Riverside,RIV_listing_48,406905,2098,0,1,1,0,sess_3dd56ab9
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-05-25 02:37:24.342602,Menifee,MEN_listing_85,435895,1841,0,0,0,0,sess_3dd56ab9
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-05-25 02:39:24.342602,Moreno Valley,MOR_listing_237,454876,2200,0,0,0,0,sess_3dd56ab9
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-05-25 02:41:24.342602,Menifee,MEN_listing_20,442286,2156,0,0,0,0,sess_3dd56ab9
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-05-25 02:47:24.342602,Moreno Valley,MOR_listing_228,446146,2527,0,1,1,1,sess_3dd56ab9
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-06-04 07:01:24.342602,Riverside,RIV_listing_126,567749,1636,0,0,0,0,sess_a23b46e0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-06-04 07:04:24.342602,Moreno Valley,MOR_listing_210,492909,1978,0,0,0,0,sess_a23b46e0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-06-04 07:07:24.342602,Moreno Valley,MOR_listing_278,408444,1796,0,0,0,0,sess_a23b46e0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-06-04 07:07:24.342602,Moreno Valley,MOR_listing_5,398509,2149,0,0,0,0,sess_a23b46e0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-06-04 07:07:24.342602,Riverside,RIV_listing_158,446683,2278,0,0,0,0,sess_a23b46e0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-06-04 07:13:24.342602,Menifee,MEN_listing_1,425063,1790,0,0,0,0,sess_a23b46e0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-06-04 07:21:24.342602,Riverside,RIV_listing_193,412779,2314,0,0,0,0,sess_a23b46e0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-06-04 07:25:24.342602,Menifee,MEN_listing_108,457836,1679,0,0,0,0,sess_a23b46e0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-06-04 07:29:24.342602,Moreno Valley,MOR_listing_272,558492,1662,0,0,0,0,sess_a23b46e0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-06-04 07:37:24.342602,Perris,PER_listing_31,402127,1727,1,0,1,1,sess_a23b46e0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-07-20 10:57:24.342602,Moreno Valley,MOR_listing_104,419460,2096,0,0,0,0,sess_7c81aee0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-07-20 10:59:24.342602,Moreno Valley,MOR_listing_300,570401,2167,0,0,0,0,sess_7c81aee0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-07-20 11:03:24.342602,Moreno Valley,MOR_listing_55,523323,1624,0,0,0,1,sess_7c81aee0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-07-20 11:03:24.342602,Moreno Valley,MOR_listing_239,327770,1966,0,0,0,0,sess_7c81aee0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-07-20 11:07:24.342602,Moreno Valley,MOR_listing_168,401108,1638,0,0,0,0,sess_7c81aee0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-07-20 11:08:24.342602,Moreno Valley,MOR_listing_128,542925,2399,0,0,0,0,sess_7c81aee0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-07-20 11:09:24.342602,Perris,PER_listing_238,558968,2090,0,0,0,0,sess_7c81aee0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-07-20 11:12:24.342602,Perris,PER_listing_107,429722,1791,0,0,0,0,sess_7c81aee0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-07-20 11:13:24.342602,Moreno Valley,MOR_listing_62,454184,1672,0,0,0,0,sess_7c81aee0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-07-20 11:21:24.342602,Moreno Valley,MOR_listing_156,550651,1331,0,0,0,0,sess_7c81aee0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-07-20 11:24:24.342602,Riverside,RIV_listing_21,553553,1566,0,0,0,0,sess_7c81aee0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-07-20 11:25:24.342602,Moreno Valley,MOR_listing_62,570127,2062,0,0,0,0,sess_7c81aee0
user_29,2c882d53-3e17-464e-8d8d-dd0e04fb5c96,2025-07-20 11:33:24.342602,Menifee,MEN_listing_102,376329,2411,0,0,0,0,sess_7c81aee0
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-02-10 14:06:24.342602,Moreno Valley,MOR_listing_190,485550,1693,0,0,0,0,sess_5e2dc0fe
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-02-10 14:07:24.342602,Moreno Valley,MOR_listing_41,565147,1664,0,0,0,0,sess_5e2dc0fe
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-02-10 14:12:24.342602,Menifee,MEN_listing_45,484144,2519,0,0,0,0,sess_5e2dc0fe
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-02-10 14:12:24.342602,Menifee,MEN_listing_149,662292,1873,0,0,0,0,sess_5e2dc0fe
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-02-10 14:12:24.342602,Moreno Valley,MOR_listing_111,455833,1977,0,1,0,0,sess_5e2dc0fe
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-02-10 14:17:24.342602,Riverside,RIV_listing_9,509899,1651,0,0,0,0,sess_5e2dc0fe
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-02-10 14:22:24.342602,Perris,PER_listing_133,359116,1628,0,0,0,0,sess_5e2dc0fe
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-02-10 14:22:24.342602,Moreno Valley,MOR_listing_277,317587,2232,0,0,0,0,sess_5e2dc0fe
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-02-10 14:22:24.342602,Menifee,MEN_listing_67,603406,1635,0,0,0,0,sess_5e2dc0fe
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-02-10 14:23:24.342602,Perris,PER_listing_280,380243,1578,0,0,0,0,sess_5e2dc0fe
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-02-10 14:24:24.342602,Moreno Valley,MOR_listing_35,420296,1635,0,0,0,0,sess_5e2dc0fe
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-02-10 14:26:24.342602,Riverside,RIV_listing_88,471097,1785,0,0,0,0,sess_5e2dc0fe
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-02-10 14:27:24.342602,Moreno Valley,MOR_listing_68,403493,1990,0,0,0,0,sess_5e2dc0fe
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-02-10 14:30:24.342602,Moreno Valley,MOR_listing_84,552691,1514,1,0,0,0,sess_5e2dc0fe
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-02-10 14:36:24.342602,Menifee,MEN_listing_149,419231,1759,0,0,0,0,sess_5e2dc0fe
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-02-10 14:45:24.342602,Menifee,MEN_listing_34,448886,1278,0,0,0,0,sess_5e2dc0fe
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-02-10 14:51:24.342602,Moreno Valley,MOR_listing_212,525597,2269,0,0,0,0,sess_5e2dc0fe
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-02-10 15:02:24.342602,Moreno Valley,MOR_listing_192,673665,1524,0,0,0,0,sess_5e2dc0fe
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-03-13 11:08:24.342602,Moreno Valley,MOR_listing_69,486542,2133,0,0,0,0,sess_df41f333
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-03-13 11:11:24.342602,Perris,PER_listing_79,405043,1754,0,0,1,1,sess_df41f333
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-03-13 11:14:24.342602,Perris,PER_listing_120,482354,1829,0,0,0,0,sess_df41f333
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-03-13 11:14:24.342602,Moreno Valley,MOR_listing_9,458665,1656,0,0,0,0,sess_df41f333
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-03-13 11:20:24.342602,Moreno Valley,MOR_listing_206,611699,1658,0,0,0,0,sess_df41f333
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-03-13 11:20:24.342602,Riverside,RIV_listing_187,566899,1739,0,0,0,0,sess_df41f333
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-03-13 11:23:24.342602,Perris,PER_listing_56,462594,2178,0,0,0,0,sess_df41f333
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-03-13 11:23:24.342602,Moreno Valley,MOR_listing_245,360243,1930,1,0,0,0,sess_df41f333
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-03-13 11:26:24.342602,Moreno Valley,MOR_listing_6,410293,2142,0,0,0,0,sess_df41f333
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-03-13 11:29:24.342602,Moreno Valley,MOR_listing_113,548297,1725,1,0,0,0,sess_df41f333
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-03-13 11:30:24.342602,Perris,PER_listing_220,485015,1904,0,1,0,0,sess_df41f333
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-03-13 11:32:24.342602,Moreno Valley,MOR_listing_210,336213,2257,1,0,0,0,sess_df41f333
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-03-13 11:36:24.342602,Perris,PER_listing_219,400236,1593,0,0,0,0,sess_df41f333
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-03-13 11:40:24.342602,Perris,PER_listing_178,469019,2084,0,0,1,1,sess_df41f333
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-03-13 11:42:24.342602,Riverside,RIV_listing_162,353298,1494,0,0,0,0,sess_df41f333
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-03-13 11:44:24.342602,Perris,PER_listing_35,468350,1914,0,0,0,0,sess_df41f333
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-03-13 11:48:24.342602,Perris,PER_listing_63,404318,1637,0,0,0,0,sess_df41f333
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-03-13 12:00:24.342602,Menifee,MEN_listing_3,465217,2297,1,0,1,0,sess_df41f333
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-03-13 12:02:24.342602,Moreno Valley,MOR_listing_30,385157,1934,0,0,0,0,sess_df41f333
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-04-29 21:01:24.342602,Perris,PER_listing_188,494207,1828,0,0,0,0,sess_122fc85b
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-04-29 21:03:24.342602,Menifee,MEN_listing_42,423403,2053,0,0,0,0,sess_122fc85b
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-04-29 21:07:24.342602,Moreno Valley,MOR_listing_287,505878,1749,0,0,0,0,sess_122fc85b
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-04-29 21:07:24.342602,Perris,PER_listing_144,430676,2301,0,0,0,0,sess_122fc85b
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-04-29 21:13:24.342602,Perris,PER_listing_82,521698,1209,0,0,0,0,sess_122fc85b
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-04-29 21:16:24.342602,Moreno Valley,MOR_listing_173,554169,1687,0,0,0,0,sess_122fc85b
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-04-29 21:17:24.342602,Perris,PER_listing_174,474383,2241,1,0,0,0,sess_122fc85b
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-06-25 06:51:24.342602,Perris,PER_listing_144,417302,1798,0,0,0,0,sess_b876f218
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-06-25 06:53:24.342602,Menifee,MEN_listing_40,529998,1636,0,0,0,0,sess_b876f218
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-06-25 06:54:24.342602,Menifee,MEN_listing_23,476012,1390,0,0,0,0,sess_b876f218
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-06-25 06:55:24.342602,Moreno Valley,MOR_listing_299,419948,2297,1,0,0,0,sess_b876f218
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-06-25 07:03:24.342602,Perris,PER_listing_250,475202,2313,0,0,0,0,sess_b876f218
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-06-25 07:05:24.342602,Moreno Valley,MOR_listing_20,478118,2009,0,0,0,0,sess_b876f218
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-06-25 07:06:24.342602,Perris,PER_listing_147,427043,1905,0,0,0,0,sess_b876f218
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-06-25 07:09:24.342602,Moreno Valley,MOR_listing_135,472423,1904,0,0,0,0,sess_b876f218
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-06-25 07:18:24.342602,Moreno Valley,MOR_listing_117,551380,1682,0,0,0,0,sess_b876f218
user_186,2ca7bfef-dc63-4bae-b478-0ff3bdcac0e0,2025-06-25 07:23:24.342602,Moreno Valley,MOR_listing_164,455259,1680,0,0,0,0,sess_b876f218
user_33,2d2c254b-28bc-4eb7-b531-5fef5ce4de1b,2025-06-26 07:20:24.342602,Perris,PER_listing_284,317669,1728,0,0,0,0,sess_55f1af33
user_33,2d2c254b-28bc-4eb7-b531-5fef5ce4de1b,2025-06-26 07:22:24.342602,Perris,PER_listing_277,413899,2190,0,0,0,0,sess_55f1af33
user_33,2d2c254b-28bc-4eb7-b531-5fef5ce4de1b,2025-06-26 07:25:24.342602,Perris,PER_listing_252,521741,2465,1,0,1,1,sess_55f1af33
user_33,2d2c254b-28bc-4eb7-b531-5fef5ce4de1b,2025-06-26 07:28:24.342602,Moreno Valley,MOR_listing_145,344885,1857,0,0,0,0,sess_55f1af33
user_33,2d2c254b-28bc-4eb7-b531-5fef5ce4de1b,2025-06-26 07:32:24.342602,Moreno Valley,MOR_listing_50,523589,1712,0,0,0,1,sess_55f1af33
user_33,2d2c254b-28bc-4eb7-b531-5fef5ce4de1b,2025-06-26 07:32:24.342602,Moreno Valley,MOR_listing_185,454301,1785,0,0,0,0,sess_55f1af33
user_33,2d2c254b-28bc-4eb7-b531-5fef5ce4de1b,2025-06-26 07:36:24.342602,Moreno Valley,MOR_listing_293,483310,1960,0,0,0,0,sess_55f1af33
user_33,2d2c254b-28bc-4eb7-b531-5fef5ce4de1b,2025-06-26 07:48:24.342602,Moreno Valley,MOR_listing_45,532325,1397,0,0,0,0,sess_55f1af33
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-20 20:58:24.342602,Perris,PER_listing_269,460000,2197,1,0,0,0,sess_b40fcca0
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-20 21:00:24.342602,Moreno Valley,MOR_listing_212,537777,1533,1,0,0,1,sess_b40fcca0
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-20 21:00:24.342602,Moreno Valley,MOR_listing_148,319529,1977,0,0,0,0,sess_b40fcca0
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-20 21:08:24.342602,Perris,PER_listing_272,522727,1377,0,0,0,1,sess_b40fcca0
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-20 21:08:24.342602,Moreno Valley,MOR_listing_246,375354,1948,0,0,0,0,sess_b40fcca0
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-20 21:09:24.342602,Moreno Valley,MOR_listing_69,513933,1571,0,0,0,0,sess_b40fcca0
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-20 21:10:24.342602,Moreno Valley,MOR_listing_144,454447,2081,0,0,0,0,sess_b40fcca0
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-20 21:10:24.342602,Moreno Valley,MOR_listing_233,432431,1844,0,0,0,0,sess_b40fcca0
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-20 21:14:24.342602,Moreno Valley,MOR_listing_8,503773,1365,0,0,0,0,sess_b40fcca0
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-20 21:16:24.342602,Riverside,RIV_listing_200,421446,1253,1,0,0,0,sess_b40fcca0
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-20 21:22:24.342602,Perris,PER_listing_142,433780,1327,0,0,0,0,sess_b40fcca0
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-20 21:22:24.342602,Moreno Valley,MOR_listing_121,328423,1256,0,0,0,0,sess_b40fcca0
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-20 21:26:24.342602,Moreno Valley,MOR_listing_115,427401,1924,0,0,0,0,sess_b40fcca0
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-20 21:37:24.342602,Perris,PER_listing_197,444959,2139,0,0,0,0,sess_b40fcca0
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-28 20:00:24.342602,Perris,PER_listing_8,488531,1685,0,0,0,0,sess_741ea8a5
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-28 20:04:24.342602,Perris,PER_listing_175,505029,2064,0,0,0,0,sess_741ea8a5
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-28 20:05:24.342602,Menifee,MEN_listing_97,395183,1772,0,0,0,0,sess_741ea8a5
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-28 20:06:24.342602,Perris,PER_listing_141,468091,1621,0,0,0,0,sess_741ea8a5
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-28 20:07:24.342602,Perris,PER_listing_104,459714,2151,0,0,0,1,sess_741ea8a5
user_147,2d389bf6-350a-4a7d-9ec5-162860456057,2025-04-28 20:08:24.342602,Moreno Valley,MOR_listing_74,359783,2172,0,0,0,0,sess_741ea8a5
